ID CLIENTE,NOMBRE FANTASÍA,RAZÓN SOCIAL,RUT,REGIÓN,COMUNA,DIRECCIÓN,Local implementado según primer reporte (complementario),Local cuestionado por CCU según primer reporte (complementario),Local no implementado por CCU según primer reporte (complementario),Fue censado en julio de 2025,Fue censado en julio de 2025 y sujeto a compromiso N°2
1683452,EL CONGRIO CON AGALLAS,CONGRIO CON AGALLAS RESTORANT SPA,77057901,LOS LAGOS,LOS MUERMOS,REINHARD WESTERMEIER 106,Si,NO,NO,NO,NO
1685075,BOREAL BAR,AURA BOREAL LTDA,76908955,O'HIGGINS,RANCAGUA,"Miguel Ramírez 715, Rancagua 715",Si,NO,NO,NO,NO
1685210,4 RIOS,REST. GLORIA JIMENEZ MUÑOZ EIRL,77043523,LA ARAUCANÍA,PUCON,Fresia 135-B 135-B,NO,NO,NO,NO,NO
1686046,0,COMERCIAL E INVERSIONES FUEGO AUSTRAL SPA,77038891,VALPARAÍSO,SAN ANTONIO,Arzobispo manuel vicuña 131,Si,NO,NO,NO,NO
1691594,RESTAURANT MUNICH MALLOCO,GAST. Y HOT. MUNICH SPA,77038596,METROPOLITANA DE SANTIAGO,PEÑAFLOR,Balmaceda 2933 2933,NO,NO,NO,NO,NO
1694002,SANDWICHERIA FUSION,SANDWICHERIA FUSION LTDA.,76546462,LA ARAUCANÍA,VILLARRICA,Jose miguel carrera 594,NO,NO,NO,NO,NO
1696886,ESPACIO VIP,SOCIEDAD GASTRONOMICA COMERCIAL INDUSTRIAL Y,77020405,METROPOLITANA DE SANTIAGO,PUENTE ALTO,"Av. Concha Y Toro 3898, Puente Alto 3898",NO,NO,NO,NO,NO
1698310,SCHOPDOG,ALIMENTOS DEL BARRIO LTA,76073248,ÑUBLE,CHILLAN,El roble 770 local 312a 770,Si,NO,NO,NO,NO
1701536,VEES,RESTAURANT VERONICA MARADONA BARRERA E.I.R.L,76794261,BIOBÍO,LOS ANGELES,CONDELL 498 498,Si,NO,NO,NO,NO
1705548,HEADSERVICE,HEADSERVICE SPA,52003512,TARAPACÁ,IQUIQUE,AV A. PRAT 3042,NO,NO,NO,NO,NO
1712759,GALICHELO,GALINDO Y COMPAÑIA LIMITADA,76590074,METROPOLITANA DE SANTIAGO,CURACAVI,Ruta 68 pc 40 PC 40,Si,NO,NO,NO,NO
1713873,0,INVERSIONES DURAN GUTIERREZ SPA,77092348,O'HIGGINS,SAN FERNANDO,Chillan 1057 1057,Si,NO,NO,NO,NO
1714148,POLLO DEL OCHO,EL POLLO DEL OCHO RESTAURANT LTDA,77077202,METROPOLITANA DE SANTIAGO,SAN JOAQUIN,Vicuña Mackenna 5581,Si,NO,NO,Si,Si
1714760,TIGRE BRAVO,SERV GASTRON E INVERSIONES LA CHINGANA SPA,77054012,METROPOLITANA DE SANTIAGO,MAIPU,AV AMERICO VESPUCIO LOCAL 534 399,Si,NO,NO,Si,Si
1718782,CAFETERIA TROU,SOC.VERGARA LOPEZ LTDA.,76904434,MAULE,SAN JAVIER,ARTURO PRAT #2526 2526,Si,NO,NO,NO,NO
1720581,0,LILIA SANHUEZA SALDA,12038015,LA ARAUCANÍA,PUCON,Cam.playa blanca Km.22,Si,NO,NO,NO,NO
1722907,BANUS LOUNGE,GASTRONÓMICA BANÚS LIMITADA,76790664,LA ARAUCANÍA,PUCON,Urrutia 61,Si,NO,NO,NO,NO
1726679,SABOR ANGELINO,PUNTO ANGELINO SPA,76578772,BIOBÍO,LOS ANGELES,Avda. Gabriela Mistral  local 3 1255,NO,NO,NO,NO,NO
1733323,PATIO COSTANERA CUMELEN,MARGARITA DEL CARMEN PEREZ H.,9580404,LA ARAUCANÍA,VILLARRICA,E.wagner 1621,Si,NO,NO,NO,NO
1734107,ARAPUKA TIKI BAR,INVERSIONES PSC LIMITADA,77068817,TARAPACÁ,IQUIQUE,BAQUEDANO 901,NO,NO,Si,NO,NO
1736413,MANHATTANS-ULTIMA LLAMADA,SERVICIOS AEROPORTUARIOS S.A,96988630,ANTOFAGASTA,ANTOFAGASTA,Aeropuerto Antofagasta s/n,Si,NO,NO,Si,Si
1737744,BEACH BAR,SALAZAR Y VILLEGAS COMP.LTDA.,77093462,MAULE,CONSTITUCION,MAC-IVER 1380,Si,NO,NO,NO,NO
1739183,AIRES INDEPENDENCIA,SOC. MONJES MORALES RET. AIRES DE INDEPENDENC,77042927,BIOBÍO,CONCEPCION,INDEPENDENCIA PASAJE 7 205,Si,NO,NO,Si,Si
1739248,TEQUILA,MYM RESTAURANTES SPA,76825301,ANTOFAGASTA,ANTOFAGASTA,AV BALMACEDA 2355,Si,NO,NO,NO,NO
1739586,BAR HARRYS,HARRYS COMPANY SPA,76162479,METROPOLITANA DE SANTIAGO,RECOLETA,Ernesto pinto lagarrigue 102,NO,NO,NO,NO,NO
1741730,TAKO SUSHI,SOC. GAST. TAKO SUSHI LTDA,76700895,TARAPACÁ,IQUIQUE,SANTIAGO POLANCO 2227,NO,NO,NO,NO,NO
1747309,INVICTUS,SOC GAST Y TURISMO TRIFORCE SPA,76939424,COQUIMBO,LA SERENA,LA ACADEMIA             ESQ AVDA ULRIKSEN 1500,Si,NO,NO,NO,NO
1749382,CAFÉ CENTRO,CANQUIL MAYE BERNABE SEGUNDO,13162220,LOS LAGOS,OSORNO,COCHRANE 655,Si,NO,NO,NO,NO
1749383,CARE POLLO,COMERCIAL J & A SPA,76980548,BIOBÍO,CABRERO,Ahumada                           monteaguila 78,NO,Si,NO,NO,NO
1749915,TENTAO,SOCIEDAD GASTRONOMICA ZARZAR ESPINOZA LTDA,77067255,ÑUBLE,CHILLAN,AV ARGENTINA 781,NO,NO,NO,NO,NO
1751145,LA BARRA,SUPERMERCADO ELYN LTDA,76085126,BIOBÍO,CORONEL,LOS ROBLES                       LAGUNILLAS 3 3118,Si,NO,NO,Si,Si
1751166,SCHOPDOG,ALIMENTOS LISBOA SPA,77041636,METROPOLITANA DE SANTIAGO,PEÑALOLEN,MAR TIRRENO 3349,Si,NO,NO,Si,Si
1751429,RENGIFO,FELIX BARRIOS SALAZAR,18894518,MAULE,CONSTITUCION,RENGIFO 404,Si,NO,NO,NO,NO
1752209,BAR ESQUINA,RESTAURANTE XENIA SPA,77098613,METROPOLITANA DE SANTIAGO,PROVIDENCIA,PIO NONO 193,NO,NO,NO,NO,NO
1752912,DOMINO,PRODUCTOS ALIMENTICIOS DOMINO FLORIDA LTDA,77875890,METROPOLITANA DE SANTIAGO,LAS CONDES,Av Padre Hurtado Sur                 L.3036 A 785,Si,NO,NO,Si,Si
1755556,CLUB DE CAMPO,KARINA MANTEROLA MALDONADO,14117644,COQUIMBO,COQUIMBO,AVDA LA CANTERA 4355,NO,NO,Si,NO,NO
1757065,BAR LISBOA,INVERSIONES LAVERGNIE Y CASTRO LIMITADA,77114876,MAULE,TALCA,Avda Isidoro del Solar 50,NO,NO,NO,NO,NO
1758388,PISCO RON,RESTAURANTE PISCO-RON SPA,77117148,METROPOLITANA DE SANTIAGO,SANTIAGO,Paseo Bulnes 125,NO,NO,NO,NO,NO
1760597,EL BOSQUE,RESTAURANT SOCIEDAD YELLOW YALG LIMITADA,77006544,METROPOLITANA DE SANTIAGO,PROVIDENCIA,Av. Manuel Montt 186,NO,NO,NO,NO,NO
1761198,CASA DON TORO,SOCIEDAD DON TORO SPA,77101894,TARAPACÁ,IQUIQUE,AVDA PLAYA BRAVA 3346,Si,NO,NO,NO,NO
1809695,LA CAFETERIA,LA CAFETERIA SPA,77076866,MAULE,TALCA,1 Sur 6 Oriente 1310,Si,NO,NO,NO,NO
1813291,RUMANIA,CARLOS ANDRES SEPULVEDA VALDEVENITO,17446859,MAULE,LONGAVI,CALLE UNO SUR 140,Si,NO,NO,NO,NO
1845168,CAFÉ PREMIUM,ESTABLECIMIENTOS ALIMENTICIO LA ARAUCANIA SPA,77062743,LA ARAUCANÍA,TEMUCO,BULNES 539 539,Si,NO,NO,NO,NO
1859909,CARRETA DE ANTONIO,RESTAURANT ANTONIA SPA,77130058,TARAPACÁ,IQUIQUE,"Playa Brava 1850, Iquique 1858",NO,NO,NO,NO,NO
1861495,BAR SANTIAGO BORDE RIO,COMERCIAL LUEZAS LIMITADAS,77705290,METROPOLITANA DE SANTIAGO,VITACURA,MONSEÑOR ESCRIVA DE BALAGUER LOCAL 9 6400,Si,NO,NO,Si,Si
1873151,LA FABRICA,SOCIEDAD COMERCIAL LAS HERAS SPA,76729606,MAULE,TALCA,2 ORIENTE 1 Y 2 NORTE 1254,NO,NO,NO,NO,NO
1904367,BAHIA GRILL,BAHIA GRILL SPA,77217448,ATACAMA,CALDERA,"Av El Morro, Bahía Inglesa 772",NO,NO,NO,NO,NO
1907452,RAPA NUI,COMERCIAL RAPA NUI SPA,77221799,MAULE,CONSTITUCION,CRUZ 402,Si,NO,NO,NO,NO
1911568,GATO NEGRO,MAX RODRIGO ARRIVE RAMOS,13960384,LA ARAUCANÍA,ANGOL,Santa Cruz 517,Si,NO,NO,NO,NO
1912429,FOREST HOUSE,ZANETTI  CHAHUAN LTDA,77096017,LA ARAUCANÍA,VILLARRICA,Pedro Montt 370,NO,NO,NO,NO,NO
1913080,FUENTE BORDERIO,FUENTE BORDERIO LIMITADA,77137071,MAULE,TALCA,1 oriente 428,Si,NO,NO,NO,NO
1915686,RINCON ALEMAN,RINCON ALEMAN SPA,77142307,BIOBÍO,TALCAHUANO,Colón 355,Si,NO,NO,Si,Si
1916737,TERRAZA BAR,CROGG Y RECABARREN,77113296,VALPARAÍSO,QUILLOTA,"Blanco Encalada 280, Quillota 285",NO,NO,NO,NO,NO
1917069,NOLITA LASTARRIA,LOS TOROS SPA,76095789,METROPOLITANA DE SANTIAGO,SANTIAGO,JOSE VICTORINO LASTARRIA LOCAL 8 70,Si,NO,NO,Si,Si
1922447,TEQUILA PUB,YERKO JOSIP SORE MORENO E.I.R.L,77015437,ANTOFAGASTA,TOCOPILLA,Bolívar 1336,Si,NO,NO,NO,NO
1924789,SCHOPDOG,INVERSIONES FOX LIMITADA,76301990,MAULE,TALCA,Calle 1 Norte 1269,Si,NO,NO,NO,NO
1925154,SHOPPERIA,S Y V  S P A,76924646,METROPOLITANA DE SANTIAGO,COLINA,"Fontt 135, Colina 135 LOC",NO,NO,NO,NO,NO
1925976,FLORIDA BIER,LUIS FELIPE SALINAS DIAZ PRODUCCIÓN DE E,76141233,METROPOLITANA DE SANTIAGO,PEÑALOLEN,"Av. Egaña 815, Penalolen 815",Si,NO,NO,Si,Si
1926231,LA CANTINA RESTOBAR,RESTAURANTE Y PIZZERIA VIOLA GONZALO SAENZ EI,76163404,METROPOLITANA DE SANTIAGO,LAS CONDES,"Av. Pedro de Valdivia 55, Providencia 5680",Si,NO,NO,Si,Si
1928874,PUB CARIBEÑO,LUCIANO CARRION VASQUEZ RESTAURANTE EIRL,76263394,METROPOLITANA DE SANTIAGO,QUILICURA,"Av. Américo Vespucio 1651, Quilicura 1651",Si,NO,NO,Si,Si
1928942,0,GAST. PARIS SPA,77201763,METROPOLITANA DE SANTIAGO,PROVIDENCIA,HERNANDO DE AGUIRRE 27,NO,NO,NO,NO,NO
1934116,HOFEN,PROFOOD SPA.,77117386,O'HIGGINS,RANCAGUA,"Estado 34, Rancagua 34 L-2",NO,NO,NO,NO,NO
1936229,ETNICO RESTOBAR,INVERSIONES CARRERA SPA,77107109,ANTOFAGASTA,ANTOFAGASTA,José Miguel Carrera 1737,Si,NO,NO,NO,NO
1938141,FOGON DE COLOSO,SOC. COM.GASTRONOMICA DE INVERSIONES PINO PER,77136456,ANTOFAGASTA,ANTOFAGASTA,"San Pedro 186, Antofagasta Sitio N",Si,NO,NO,NO,NO
1938222,YESTAY,VICTOR ANDRÉS COSSIO MADARIAGA,77173699,ATACAMA,HUASCO,AV.COSTANERA 196,NO,NO,NO,NO,NO
1941821,EL AROMO,FREDY ESCOBAR,11993720,MAULE,LONGAVI,PARCELA LA TERCERA B 28,NO,NO,NO,NO,NO
1942262,BARSOVIA,Empresa de Servicios C & S Limitada,77013918,TARAPACÁ,IQUIQUE,VIVAR 1406,NO,NO,NO,NO,NO
1943967,THE ROOF,ROOF SPA,77231282,METROPOLITANA DE SANTIAGO,PROVIDENCIA,TOBALABA 947,Si,NO,NO,Si,Si
1943985,ENTRE TOROS Y TREBOL,ENTRE TOROS Y TREBOL RESTO-BAR LIMITADA,77158719,BIOBÍO,LOS ANGELES,MENDOZA 490,NO,Si,NO,NO,NO
1944008,TIO TOMATE,INMOBILIARIA DEVAL LIMITADA,76408226,VALPARAÍSO,PUCHUNCAVI,AV DEL MAR 695,NO,NO,NO,Si,NO
1944922,MAKAFERI,HELATERIA Y EMPORIO SPA,77249921,BIOBÍO,CABRERO,Av. Vial 281,NO,Si,NO,NO,NO
1952768,HOOLYFOOD,SOC. COM. E INM. PUNTO LTDA,77117518,LA ARAUCANÍA,VILLARRICA,FRESIA 125,NO,NO,NO,NO,NO
1955190,AMBAR,COMERCIAL LOS BRAVOS SPA,77163751,METROPOLITANA DE SANTIAGO,PROVIDENCIA,"Av. Nueva Providencia 2035, Providencia 21",NO,NO,NO,NO,NO
1957715,FUENTE MILLAN,EXPERIENCIA GOURMET SPA,77248995,O'HIGGINS,RANCAGUA,"Av. Capitán Ramón Freire 225, Rancagua 20",Si,NO,NO,NO,NO
1959333,680,HEIDY VANESSA QUITO AREVALO,22241625,TARAPACÁ,IQUIQUE,Ramirez 680 680,Si,NO,NO,NO,NO
1962547,LA ISLA,LA ISLA TERRAZA RESTOBAR SPA,77230878,TARAPACÁ,IQUIQUE,AV PLAYA BRAVA 3326,NO,NO,NO,NO,NO
1970437,0,DIMAT SPA,77267411,O'HIGGINS,RANCAGUA,"Manuel Montt 200, Rancagua 0200",NO,NO,NO,NO,NO
1985222,BEER,MEISTER SPA,77137089,COQUIMBO,COQUIMBO,"Av. los Pescadores 29, Coquimbo s/numer",NO,NO,Si,NO,NO
1986917,LA CRIOLLA,SERV. GAST. ALASEQUI LTDA,76881281,LA ARAUCANÍA,PUCON,"Miguel Ansorena 280, Pucon 280-A",Si,NO,NO,NO,NO
1987242,MONTAÑITA,RESTOBAR LA FLORIDA SPA.,77268998,METROPOLITANA DE SANTIAGO,LA FLORIDA,"Vicuña Mackenna 8591, La Florida 8591",NO,NO,NO,NO,NO
1987323,0,LOS DOS LEONES SPA,77272559,ANTOFAGASTA,TOCOPILLA,"21 de Mayo 1995, Tocopilla 1993",Si,NO,NO,NO,NO
1992178,TERRAZA 57,PUERTO COLONO SPA,77163033,LOS LAGOS,PUERTO VARAS,AV VICENTE PEREZ ROSALES LOCAL 2 1290,NO,NO,NO,NO,NO
1992738,BOMBO PIZZA,INVERSIONES BOMBO SPA,77282587,COQUIMBO,COQUIMBO,"Cuatro Esquinas 4, Coquimbo 3494",Si,NO,NO,NO,NO
1994312,TOBU SUSHI,DISTRIBUIDORA DE ALIMENTOS RA LTDA,77128331,METROPOLITANA DE SANTIAGO,LAS CONDES,LAS CASTELLANA SUR 53,Si,NO,NO,Si,Si
1997497,ROOFTOP BARON,ERRAZURIZ VEINTINUEVE DIEZ SPA,76863242,VALPARAÍSO,VALPARAISO,"Errázuriz 2910, Valparaíso 2910",NO,NO,NO,NO,NO
2006952,BAR E CHADA,DANIEL ALEJANDRO LOPEZ GARRIDO,15758524,METROPOLITANA DE SANTIAGO,PAINE,"La Româna 98, Chada Sitio 5",NO,NO,NO,NO,NO
2007399,ENTRENOS,ENTRENOS SPA,77122713,BIOBÍO,NACIMIENTO,"Freire 345, Nacimiento Freire",NO,Si,NO,NO,NO
2008832,HOSTAL COSTANERA,HOSTAL COSTANERA RAMON QUEZADA IRIBARREN,76932316,LA ARAUCANÍA,VILLARRICA,"Urrutia 955, Villarrica 980.vil",NO,Si,NO,NO,NO
2010446,PUERTO CHANGO,PUERTO CHANGO SPA,77176168,COQUIMBO,LOS VILOS,"Ruta 47, Illapel 742",NO,NO,NO,NO,NO
2012093,AZOTEA,AZOTEA BAQUEDANO SPA,76939304,TARAPACÁ,IQUIQUE,"Baquedano 1334, Iquique 1334",NO,Si,NO,NO,NO
2012455,TORITOS PUB,TORITOS PUT  RESTOBAR Y PARRILLADAS SPA,77304483,BIOBÍO,TALCAHUANO,"Gómez Carreño 3655, Talcahuano 3665",Si,NO,NO,Si,Si
2012490,STEAK OUT,SOC GAST PEC LTDA,77129939,LA ARAUCANÍA,TEMUCO,"Av. Pablo Neruda 2381, Temuco 02371",Si,NO,NO,NO,NO
2012491,BOCA DE LOBOS,INVERSIONES ROSCAR SPA,77293675,LA ARAUCANÍA,TEMUCO,"Thiers 504, Temuco 504",NO,NO,NO,NO,NO
2015847,POOL CENTER,INVERSIONES HERMANOS ROJAS LIMITADA,77133004,LA ARAUCANÍA,TEMUCO,"Inés de Suárez 1665, Temuco 1655",Si,NO,NO,NO,NO
2023310,MANBORU,CLAUDIO RETAMAL GONZALEZ,14242767,BIOBÍO,TOME,AV LAS TORRES 472,NO,NO,NO,NO,NO
2024936,PORKY,LOMITOS PORKY SPA,77183084,TARAPACÁ,IQUIQUE,"Av. Santiago Polanco 2315, Iquique 2315 Lo",NO,NO,NO,NO,NO
2031809,MAMUT,SOC COMERCIAL FANTASIA Y SABOR SPA,77232305,ANTOFAGASTA,ANTOFAGASTA,"Avenida José Balmaceda 2355 Local, Antofagast 2355",Si,NO,NO,NO,NO
2031878,JOHNNY ROCKETS,INVERSIONES FESA S.A.,76080135,METROPOLITANA DE SANTIAGO,HUECHURABA,Americo Vespucio L.2334 1737,NO,NO,Si,Si,NO
2037514,HOTEL BOUTIQUE Y BISTRO PURISIMA,HOTEL BOUTIQUE Y BISTRO PURISIMA LTDA.,76520112,BIOBÍO,CONCEPCION,"Av. Chacabuco 1205, Concepción 1205",NO,NO,NO,NO,NO
2042536,CLUB URBAN,CLUB URBAN,77309571,METROPOLITANA DE SANTIAGO,SAN MIGUEL,"Primera Avenida 1402, San Miguel 1402",Si,NO,NO,Si,Si
2044842,HAITI,RESTAURANT HAITI SPA,77308126,LOS LAGOS,OSORNO,"Arturo Prat 513, Osorno 513",Si,NO,NO,NO,NO
2046168,MALDITA BARRA NORTE,JAY INVERSIONES SPA,76449366,ANTOFAGASTA,ANTOFAGASTA,AV PEDRO AGUIRRE CERDA LOCAL 49 8251,Si,NO,NO,NO,NO
2051704,UTOPIA,SOCIEDAD GASTRONOMIA LASTARRIA SPA,77208045,METROPOLITANA DE SANTIAGO,SANTIAGO,JOSE VICTORINO LASTARRIA A-C 105,Si,NO,NO,Si,Si
2054266,FOGON FUSION,INVERSIONES 2 CIELOS  SPA,76553754,LA ARAUCANÍA,TEMUCO,"Gral Aldunate 284, Temuco 288",Si,NO,NO,NO,NO
2054580,CHECHO CHILLAN,COMERCIAL EL CHECHO SPA,77304626,LOS LAGOS,OSORNO,"Chillan 673, Osorno 682",Si,NO,NO,NO,NO
2057784,BAR SANTIAGO VITACURA,INVERSIONES BAR SANTIAGO SPA,77337618,METROPOLITANA DE SANTIAGO,VITACURA,AV VITACURA 7120,Si,NO,NO,Si,Si
2062428,TERRAZA CHACABUCO,TERRAZA CHACABUCO RESTO-BAR S.P.A,77321079,VALPARAÍSO,SAN FELIPE,"Chacabuco 832, San Felipe 832",NO,NO,NO,NO,NO
2062963,ZOKAI,GASTRONOMIA MOORE MARTÍNEZ SPA,77055777,METROPOLITANA DE SANTIAGO,ÑUÑOA,"Av. Italia 1561, Ñuñoa 1561 lo",Si,NO,NO,Si,Si
2063448,0,COMERCIAL COSMELLI Y PONCE LIMITADA,77309628,METROPOLITANA DE SANTIAGO,MELIPILLA,"Serrano 26, Melipilla 20",NO,NO,NO,NO,NO
2067008,EL MUSEO DEL PISCO,DESTILERIA NACIONAL SPA,76865049,ATACAMA,VALLENAR,"Calle Chungara 1561, Vallenar 1427",NO,NO,NO,NO,NO
2069867,TERRANOVA,JONATHAN GUAJARDO AMPUERO,18061519,METROPOLITANA DE SANTIAGO,MAIPU,"Av. Los Pajaritos 3488, Maipú 3488",Si,NO,NO,Si,Si
2076860,EBISU,EBISU SPA RESTAURANT,76749623,TARAPACÁ,IQUIQUE,"Juan Martínez 2071, Iquique 2071",Si,NO,NO,NO,NO
2077420,ZU RESTOBAR,INV.ARANEDA&BURROWS,77240091,VALPARAÍSO,QUILLOTA,"Maipú 121, Quillota 121",Si,NO,NO,NO,NO
2078620,CASA BLANCA,CASA BLANCA SPA,77368260,ATACAMA,CHAÑARAL,"Merino Jarpa 165, Chañaral 268",Si,NO,NO,NO,NO
2086522,REST. TABERU,FERNANDO AGUILERA NARVAEZ,16052637,LA ARAUCANÍA,VICTORIA,"Av. Confederacion Suiza 1257, Victoria 1257",NO,NO,NO,NO,NO
2088353,KETALLUZ,RICARDO NELSON FERNANDEZ FLORES,24147212,METROPOLITANA DE SANTIAGO,LO PRADO,"San Pablo 6479, Lo Prado 6479",Si,NO,NO,Si,Si
2090507,DOMINO,ALIMENTOS MATARO SPA,76281956,METROPOLITANA DE SANTIAGO,SANTIAGO,"Paseo Ahumada 37, Santiago 37",Si,NO,NO,Si,Si
2091630,AL PESTO,LA COCINA MAGICA SPA,77367656,METROPOLITANA DE SANTIAGO,COLINA,PARCELA 1B LOCAL 30 0,Si,NO,NO,NO,NO
2092231,EL YUGO,SOC DE INF. GAST. TUR. E INMOBILIARIA AL YUGO,76410511,LOS RÍOS,VALDIVIA,"Camilo Henríquez 326, Valdivia 326",NO,Si,NO,NO,NO
2092605,TARTARO,SERVICIOS GASTRONÓMICOS NYN SPA.,77263621,LA ARAUCANÍA,TEMUCO,"Av. Alemania 425, Temuco 04525 L",Si,NO,NO,NO,NO
2095646,MR JACK,VICTORIA SPA,77230722,METROPOLITANA DE SANTIAGO,LO BARNECHEA,AV LA DEHESA LOCAL 101 1201,Si,NO,NO,Si,Si
2096790,LIHUEN,CONTRERAS E HIJO LTDA,77110303,BIOBÍO,CONCEPCION,"Paicaví 654, Concepción 654",NO,NO,NO,NO,NO
2097617,G32,MADERO EXPRESS SPA,76998588,BIOBÍO,CONCEPCION,"Gesswein 32, Concepción 32",Si,NO,NO,Si,Si
2100437,LOLY SCHOP,LOLY SHOP SPA,77338579,ANTOFAGASTA,CALAMA,"Eleuterio Ramírez 1802, Calama 1802",Si,NO,NO,NO,NO
2100725,CHECHO TEMUCO,COMERCIAL EL CHECHO SPA,77304626,LOS LAGOS,OSORNO,"Temuco 633, Osorno 633",Si,NO,NO,NO,NO
2101899,UNCLE JOES,INVERSIONES HZ SPA,77249365,LA ARAUCANÍA,TEMUCO,"Francisco Escalona 1180, Temuco 1190",Si,NO,NO,NO,NO
2102251,0,ROMANCA SPA,77150481,VALPARAÍSO,VIÑA DEL MAR,"Arlegui 610, Viña del Mar 610",Si,NO,NO,Si,Si
2103756,PILLA LA VACA,SAN ROMULO SPA,77404799,COQUIMBO,COQUIMBO,"Peñuelas Nte 191, Coquimbo 191",Si,NO,NO,NO,NO
2103922,LA FACULTAD,CHRISTOPHER NICOLAS LEIVA VASQUEZ,17447749,MAULE,LINARES,MAIPU 245,Si,NO,NO,NO,NO
2106771,AMELIA,AMELIE SPA,77381746,COQUIMBO,COQUIMBO,"Av del Mar 4450, La Serena 4500",Si,NO,NO,NO,NO
2106887,OVO BEACH,TRONCOSO & LENCK,77362327,COQUIMBO,COQUIMBO,"Av Costanera 5450, Coquimbo S/N",Si,NO,NO,NO,NO
2110972,MARANELLO 01,THE TASTY COMPANY SPA,77373795,METROPOLITANA DE SANTIAGO,PROVIDENCIA,"Av. Providencia 1208, Providencia 1208",NO,NO,NO,NO,NO
2111258,RESTO BEER,RESTO BEER RO SPA,76762472,METROPOLITANA DE SANTIAGO,MACUL,"Av Macul 5969, Macul 5969",Si,NO,NO,Si,Si
2112218,MOCAI,MOCAY SPA,77368938,COQUIMBO,LOS VILOS,"Albacora 341, Pichidangui S/n",Si,NO,NO,NO,NO
2113906,TERRAZA ALAMEDA,INVERSIONES TIERRA SANTA LIMITADA,77420801,MAULE,LINARES,"Valentín Letelier 321, Linares 315 loc",NO,NO,NO,NO,NO
2114377,CLUB DE CAMPO LONQUEN,MEDEL AGUIRRE ENRIQUE,4042822,METROPOLITANA DE SANTIAGO,MAIPU,"Prta del Viento 72-b, Maipú 72-B",NO,NO,NO,NO,NO
2117219,ALEMAN EXPERTO,PARQUE GASTRONOMICO AE LIMITADA,77116729,METROPOLITANA DE SANTIAGO,COLINA,AV PADRE SERGIO CORREA LOCAL 138 14500,Si,NO,NO,NO,NO
2117571,LA PICHANGERIA,AROS Y TORRES LIMITADA,77327705,LOS LAGOS,OSORNO,"Manuel Bulnes 529, Osorno 529",NO,NO,NO,NO,NO
2119807,0,BAR RAICES SPA,76550059,METROPOLITANA DE SANTIAGO,RECOLETA,"Ernesto Pinto Lagarrigue 195, Recoleta 195",NO,NO,NO,NO,NO
2120084,LAGARDERE,LAGARDERE TRAVEL RETAIL FOODSERVICES SPA,77266566,METROPOLITANA DE SANTIAGO,PUDAHUEL,SALAR DE ASCOTAN ENEA 1268,Si,NO,Si,Si,Si
2127284,PLAYA PARAISO,PUB RESTAURANT PLAYA PARAISO LTDA,77415677,COQUIMBO,COQUIMBO,"Avenida Costanera5695, La Serena 5600",Si,NO,NO,NO,NO
2127566,DELOREAN,CRISTIAN ANTHONY ADAOS ORTIZ,12581737,COQUIMBO,VICUÑA,"San Martín 199, Vicuña 210",Si,NO,NO,NO,NO
2128945,REST.LAS TOTORAS,SOCIEDAD GASTRONÓMICA LAS TOTORAS LIMITADA,77425921,LA ARAUCANÍA,ANGOL,"Ilabaca810, Angol 810",NO,Si,NO,NO,NO
2129360,PUNTO COM,JUAN SANDOVAL PATILLO SERV REST Y COMIDA LTDA,77329564,AYSÉN,AISEN,"Sargento Aldea1356, Puerto Aysen 1356",Si,NO,NO,NO,NO
2130021,LAS TERRAZAS,MALVINA  NUÑEZ,5026460,BIOBÍO,CURANILAHUE,"Los Leones790, Curanilahue 790",NO,NO,NO,NO,NO
2130993,LA COMPANIA,CALAFATE TURISMO LTDA,77085357,AYSÉN,COIHAIQUE,"Carlos Condell297, Coyhaique 297",Si,NO,NO,NO,NO
2132132,TEATRO FIEBRE,FC PRODUCCIONES SPA,76839443,METROPOLITANA DE SANTIAGO,PROVIDENCIA,DARDIGNAC 0163,NO,NO,NO,NO,NO
2132542,EL CUERVO,INVERSIONES EL CUERVO SPA,77440273,METROPOLITANA DE SANTIAGO,MELIPILLA,Merced 666,NO,NO,NO,NO,NO
2135781,BAR BABILONIA,BBL SPA,77035629,LOS LAGOS,PUERTO VARAS,"Walker Martínez584, Puerto Varas 584",NO,NO,NO,NO,NO
2136036,RETRO,SOCIEDAD COMERCIAL DUBAI SPA,77363157,ÑUBLE,CHILLAN,"Argentina242, Chillan 242",Si,NO,NO,NO,NO
2138883,BEER GARDEN,ESCOBAR Y OYARZUN SPA,76593452,LOS LAGOS,PUERTO MONTT,"Antonio Varas176, Puerto Montt 176",Si,NO,NO,NO,NO
2142024,20 Y 20,THE BRICK LIMITADA,77171599,ARICA Y PARINACOTA,ARICA,"Avenida Chile1204, Arica 1204 L1",Si,NO,NO,NO,NO
2142352,RUKYS,SOCIEDAD DE INVERSIONES RUKYS SPA,77411229,ARICA Y PARINACOTA,ARICA,"Avenida Comandante San Martín315, Arica 315",NO,NO,NO,NO,NO
2145326,TERRAZA SAN FELIPE,TERRAZA ALEMANA S.P.A,77376527,VALPARAÍSO,SAN FELIPE,MERCED 154,Si,NO,NO,NO,NO
2148430,TRADICION CRIOLLA,SERVICIOS GASTRONOMICOS OMAFOOD LIMITADA,77423117,BIOBÍO,TALCAHUANO,INFARLE ORIENTE 6701,Si,NO,NO,Si,Si
